COUNTY,Total Active Cases,Total Recovered,Total Deaths,Date
Burleigh,178,12,0,1/20/2021
Cass,254,26,0,1/20/2021
Cavalier,4,0,0,1/20/2021
Dickey,8,2,0,1/20/2021
Divide,4,0,0,1/20/2021
Dunn,2,0,0,1/20/2021
Eddy,4,0,0,1/20/2021
Emmons,7,0,0,1/20/2021
Foster,5,1,0,1/20/2021
Golden Valley,16,2,0,1/20/2021
Grand Forks,111,11,0,1/20/2021
Grant,2,0,0,1/20/2021
Griggs,1,0,0,1/20/2021
Hettinger,4,0,0,1/20/2021
Kidder,4,0,0,1/20/2021
LaMoure,4,0,0,1/20/2021
Logan,0,0,0,1/20/2021
McHenry,2,1,0,1/20/2021
McIntosh,0,0,0,1/20/2021
McKenzie,24,6,0,1/20/2021
McLean,16,2,0,1/20/2021
Mercer,11,0,0,1/20/2021
Morton,43,12,1,1/20/2021
Mountrail,8,1,0,1/20/2021
Nelson,10,1,0,1/20/2021
Oliver,1,0,0,1/20/2021
Pembina,10,0,0,1/20/2021
Pierce,4,0,0,1/20/2021
Ramsey,31,3,0,1/20/2021
Ransom,6,5,0,1/20/2021
Renville,4,1,0,1/20/2021
Richland,44,5,0,1/20/2021
Rolette,36,5,1,1/20/2021
Sargent,5,0,0,1/20/2021
Sheridan,0,0,0,1/20/2021
Sioux,13,3,0,1/20/2021
Slope,0,0,0,1/20/2021
Stark,57,4,0,1/20/2021
Steele,4,0,0,1/20/2021
Stutsman,30,2,0,1/20/2021
Towner,6,2,0,1/20/2021
Traill,14,2,0,1/20/2021
Unknown,0,0,0,1/20/2021
Walsh,36,5,0,1/20/2021
Ward,132,17,0,1/20/2021
Wells,1,0,0,1/20/2021
Williams,77,7,0,1/20/2021
Adams,21,1,0,1/21/2021
Barnes,6,1,0,1/21/2021
Benson,8,0,0,1/21/2021
Billings,2,0,0,1/21/2021
Bottineau,7,0,0,1/21/2021
Bowman,18,0,0,1/21/2021
Burke,4,1,0,1/21/2021
Burleigh,189,21,0,1/21/2021
Cass,227,52,1,1/21/2021
Cavalier,4,0,0,1/21/2021
Dickey,7,1,0,1/21/2021
Divide,2,2,0,1/21/2021
Dunn,2,0,0,1/21/2021
Eddy,4,0,0,1/21/2021
Emmons,5,3,0,1/21/2021
Foster,5,0,0,1/21/2021
Golden Valley,14,2,0,1/21/2021
Grand Forks,104,17,0,1/21/2021
Grant,4,0,0,1/21/2021
Griggs,1,0,0,1/21/2021
Hettinger,7,1,0,1/21/2021
Kidder,3,1,0,1/21/2021
LaMoure,4,1,0,1/21/2021
Logan,0,0,0,1/21/2021
McHenry,2,0,0,1/21/2021
McIntosh,1,0,0,1/21/2021
McKenzie,27,2,0,1/21/2021
McLean,17,0,0,1/21/2021
Mercer,12,0,0,1/21/2021
Morton,49,5,0,1/21/2021
Mountrail,10,2,0,1/21/2021
Nelson,6,4,0,1/21/2021
Oliver,1,0,0,1/21/2021
Pembina,8,2,0,1/21/2021
Pierce,5,0,0,1/21/2021
Ramsey,37,2,0,1/21/2021
Ransom,5,3,0,1/21/2021
Renville,5,0,0,1/21/2021
Richland,47,2,0,1/21/2021
Rolette,31,8,0,1/21/2021
Sargent,5,0,0,1/21/2021
Sheridan,0,0,0,1/21/2021
Sioux,14,1,0,1/21/2021
Slope,0,0,0,1/21/2021
Stark,47,11,0,1/21/2021
Steele,4,0,0,1/21/2021
Stutsman,30,6,1,1/21/2021
Towner,8,0,0,1/21/2021
Traill,19,1,0,1/21/2021
Unknown,0,0,0,1/21/2021
Walsh,36,2,0,1/21/2021
Ward,134,22,0,1/21/2021
Wells,1,0,0,1/21/2021
Williams,84,7,0,1/21/2021
Adams,23,3,0,1/22/2021
Barnes,7,0,0,1/22/2021
Benson,3,5,0,1/22/2021
Billings,2,0,0,1/22/2021
Bottineau,9,0,0,1/22/2021
Bowman,18,1,0,1/22/2021
Burke,5,1,0,1/22/2021
Burleigh,183,25,0,1/22/2021
Cass,235,27,0,1/22/2021
Cavalier,4,0,0,1/22/2021
Dickey,5,2,0,1/22/2021
Divide,2,0,0,1/22/2021
Dunn,3,0,0,1/22/2021
Eddy,4,0,0,1/22/2021
Emmons,5,0,0,1/22/2021
Foster,5,0,0,1/22/2021
Golden Valley,4,10,0,1/22/2021
Grand Forks,102,18,0,1/22/2021
Grant,4,0,0,1/22/2021
Griggs,1,0,0,1/22/2021
Hettinger,8,1,0,1/22/2021
Kidder,3,0,0,1/22/2021
LaMoure,4,0,0,1/22/2021
Logan,0,0,0,1/22/2021
McHenry,2,0,0,1/22/2021
McIntosh,1,0,0,1/22/2021
McKenzie,26,4,0,1/22/2021
McLean,15,2,0,1/22/2021
Mercer,10,2,0,1/22/2021
Morton,48,5,0,1/22/2021
Mountrail,9,2,0,1/22/2021
Nelson,6,0,0,1/22/2021
Oliver,1,0,0,1/22/2021
Pembina,11,0,0,1/22/2021
Pierce,5,0,0,1/22/2021
Ramsey,29,11,0,1/22/2021
Ransom,5,1,0,1/22/2021
Renville,9,0,0,1/22/2021
Richland,42,6,0,1/22/2021
Rolette,34,5,0,1/22/2021
Sargent,4,2,0,1/22/2021
Sheridan,0,0,0,1/22/2021
Sioux,13,1,0,1/22/2021
Slope,0,0,0,1/22/2021
Stark,40,9,0,1/22/2021
Steele,4,0,0,1/22/2021
Stutsman,30,3,0,1/22/2021
Towner,10,1,0,1/22/2021
Traill,17,4,0,1/22/2021
Unknown,0,0,0,1/22/2021
Walsh,34,5,0,1/22/2021
Ward,133,17,0,1/22/2021
Wells,1,0,0,1/22/2021
Williams,93,12,0,1/22/2021
Adams,20,3,0,1/23/2021
Barnes,6,1,0,1/23/2021
Benson,2,1,0,1/23/2021
Billings,2,0,0,1/23/2021
Bottineau,10,1,0,1/23/2021
Bowman,20,1,0,1/23/2021
Burke,5,0,0,1/23/2021
Burleigh,166,26,0,1/23/2021
Cass,236,27,1,1/23/2021
Cavalier,3,1,0,1/23/2021
Dickey,4,2,0,1/23/2021
Divide,2,0,0,1/23/2021
Dunn,3,0,0,1/23/2021
Eddy,3,1,0,1/23/2021
Emmons,5,1,0,1/23/2021
Foster,5,0,0,1/23/2021
Golden Valley,4,0,0,1/23/2021
Grand Forks,101,12,0,1/23/2021
Grant,4,0,0,1/23/2021
Griggs,1,0,0,1/23/2021
Hettinger,6,2,0,1/23/2021
Kidder,4,0,0,1/23/2021
LaMoure,3,1,0,1/23/2021
Logan,0,0,0,1/23/2021
McHenry,2,0,0,1/23/2021
McIntosh,1,0,0,1/23/2021
McKenzie,26,2,0,1/23/2021
McLean,14,2,0,1/23/2021
Mercer,12,0,0,1/23/2021
Morton,46,5,0,1/23/2021
Mountrail,5,4,0,1/23/2021
Nelson,4,2,0,1/23/2021
Oliver,1,0,0,1/23/2021
Pembina,9,4,0,1/23/2021
Pierce,4,1,0,1/23/2021
Ramsey,25,4,0,1/23/2021
Ransom,6,1,0,1/23/2021
Renville,11,1,0,1/23/2021
Richland,40,8,0,1/23/2021
Rolette,27,7,0,1/23/2021
Sargent,3,1,0,1/23/2021
Sheridan,0,0,0,1/23/2021
Sioux,12,1,0,1/23/2021
Slope,0,0,0,1/23/2021
Stark,35,6,0,1/23/2021
Steele,3,1,0,1/23/2021
Stutsman,25,5,0,1/23/2021
Towner,10,0,0,1/23/2021
Traill,15,2,0,1/23/2021
Unknown,0,0,0,1/23/2021
Walsh,33,3,0,1/23/2021
Ward,123,20,0,1/23/2021
Wells,1,0,0,1/23/2021
Williams,77,20,0,1/23/2021
Adams,19,3,0,1/24/2021
Barnes,5,1,0,1/24/2021
Benson,2,0,0,1/24/2021
Billings,2,0,0,1/24/2021
Bottineau,10,1,0,1/24/2021
Bowman,18,2,0,1/24/2021
Burke,5,0,0,1/24/2021
Burleigh,159,15,0,1/24/2021
Cass,229,19,0,1/24/2021
Cavalier,3,0,0,1/24/2021
Dickey,4,0,0,1/24/2021
Divide,2,0,0,1/24/2021
Dunn,3,0,0,1/24/2021
Eddy,2,1,0,1/24/2021
Emmons,4,1,0,1/24/2021
Foster,4,1,0,1/24/2021
Golden Valley,3,0,1,1/24/2021
Grand Forks,100,10,0,1/24/2021
Grant,4,0,0,1/24/2021
Griggs,1,0,0,1/24/2021
Hettinger,5,1,0,1/24/2021
Kidder,4,0,0,1/24/2021
LaMoure,3,0,0,1/24/2021
Logan,0,0,0,1/24/2021
McHenry,3,0,0,1/24/2021
McIntosh,1,0,0,1/24/2021
McKenzie,24,2,0,1/24/2021
McLean,16,0,0,1/24/2021
Mercer,11,1,0,1/24/2021
Morton,45,3,0,1/24/2021
Mountrail,5,0,0,1/24/2021
Nelson,4,0,0,1/24/2021
Oliver,1,0,0,1/24/2021
Pembina,8,1,0,1/24/2021
Pierce,4,1,0,1/24/2021
Ramsey,22,4,0,1/24/2021
Ransom,6,0,0,1/24/2021
Renville,11,0,0,1/24/2021
Richland,33,7,0,1/24/2021
Rolette,29,1,0,1/24/2021
Sargent,3,0,0,1/24/2021
Sheridan,0,0,0,1/24/2021
Sioux,10,2,0,1/24/2021
Slope,0,0,0,1/24/2021
Stark,33,3,0,1/24/2021
Steele,2,1,0,1/24/2021
Stutsman,23,3,0,1/24/2021
Towner,10,0,0,1/24/2021
Traill,16,0,0,1/24/2021
Unknown,0,0,0,1/24/2021
Walsh,24,10,0,1/24/2021
Ward,118,8,0,1/24/2021
Wells,1,0,0,1/24/2021
Williams,80,2,0,1/24/2021
Adams,14,5,0,1/25/2021
Barnes,4,1,0,1/25/2021
Benson,3,0,0,1/25/2021
Billings,0,2,0,1/25/2021
Bottineau,9,1,0,1/25/2021
Bowman,17,3,0,1/25/2021
Burke,3,2,0,1/25/2021
Burleigh,151,26,0,1/25/2021
Cass,223,26,0,1/25/2021
Cavalier,3,0,0,1/25/2021
Dickey,3,1,0,1/25/2021
Divide,0,2,0,1/25/2021
Dunn,3,0,0,1/25/2021
Eddy,6,0,0,1/25/2021
Emmons,3,1,0,1/25/2021
Foster,3,1,0,1/25/2021
Golden Valley,2,1,0,1/25/2021
Grand Forks,95,15,0,1/25/2021
Grant,4,0,0,1/25/2021
Griggs,1,0,0,1/25/2021
Hettinger,4,1,0,1/25/2021
Kidder,4,0,0,1/25/2021
LaMoure,3,0,0,1/25/2021
Logan,0,0,0,1/25/2021
McHenry,2,2,0,1/25/2021
McIntosh,1,0,0,1/25/2021
McKenzie,23,4,0,1/25/2021
McLean,16,1,0,1/25/2021
Mercer,12,1,0,1/25/2021
Morton,46,7,0,1/25/2021
Mountrail,4,1,0,1/25/2021
Nelson,4,0,0,1/25/2021
Oliver,1,0,0,1/25/2021
Pembina,8,0,0,1/25/2021
Pierce,4,0,0,1/25/2021
Ramsey,21,4,0,1/25/2021
Ransom,8,0,0,1/25/2021
Renville,9,2,0,1/25/2021
Richland,36,1,0,1/25/2021
Rolette,35,1,0,1/25/2021
Sargent,2,1,0,1/25/2021
Sheridan,0,0,0,1/25/2021
Sioux,7,3,0,1/25/2021
Slope,0,0,0,1/25/2021
Stark,28,6,0,1/25/2021
Steele,2,0,0,1/25/2021
Stutsman,23,3,0,1/25/2021
Towner,6,4,0,1/25/2021
Traill,15,3,0,1/25/2021
Unknown,0,0,0,1/25/2021
Walsh,15,11,0,1/25/2021
Ward,118,20,0,1/25/2021
Wells,1,0,0,1/25/2021
Williams,84,12,0,1/25/2021
Adams,12,2,0,1/26/2021
Barnes,3,1,0,1/26/2021
Benson,3,0,0,1/26/2021
Billings,0,0,0,1/26/2021
Bottineau,10,2,0,1/26/2021
Bowman,15,2,0,1/26/2021
Burke,5,0,0,1/26/2021
Burleigh,146,19,0,1/26/2021
Cass,218,32,0,1/26/2021
Cavalier,3,0,0,1/26/2021
Dickey,6,0,0,1/26/2021
Divide,0,0,0,1/26/2021
Dunn,4,0,0,1/26/2021
Eddy,15,0,0,1/26/2021
Emmons,2,1,0,1/26/2021
Foster,3,1,0,1/26/2021
Golden Valley,2,0,0,1/26/2021
Grand Forks,92,9,0,1/26/2021
Grant,3,1,0,1/26/2021
Griggs,0,1,0,1/26/2021
Hettinger,6,0,0,1/26/2021
Kidder,4,0,0,1/26/2021
LaMoure,3,0,0,1/26/2021
Logan,0,0,0,1/26/2021
McHenry,3,0,0,1/26/2021
McIntosh,1,0,0,1/26/2021
McKenzie,25,2,0,1/26/2021
McLean,16,1,0,1/26/2021
Mercer,9,5,0,1/26/2021
Morton,48,2,0,1/26/2021
Mountrail,5,0,0,1/26/2021
Nelson,5,0,0,1/26/2021
Oliver,1,0,0,1/26/2021
Pembina,7,1,0,1/26/2021
Pierce,3,1,0,1/26/2021
Ramsey,17,7,0,1/26/2021
Ransom,8,0,0,1/26/2021
Renville,5,4,0,1/26/2021
Richland,38,5,0,1/26/2021
Rolette,41,3,0,1/26/2021
Sargent,3,0,0,1/26/2021
Sheridan,0,0,0,1/26/2021
Sioux,9,0,0,1/26/2021
Slope,0,0,0,1/26/2021
Stark,30,2,1,1/26/2021
Steele,0,2,0,1/26/2021
Stutsman,22,2,0,1/26/2021
Towner,4,3,0,1/26/2021
Traill,15,2,0,1/26/2021
Unknown,0,0,0,1/26/2021
Walsh,14,1,0,1/26/2021
Ward,123,14,0,1/26/2021
Wells,1,0,0,1/26/2021
Williams,98,12,0,1/26/2021
Adams,13,1,0,1/27/2021
Barnes,4,0,0,1/27/2021
Benson,3,1,0,1/27/2021
Billings,0,0,0,1/27/2021
Bottineau,13,0,0,1/27/2021
Bowman,14,3,0,1/27/2021
Burke,4,1,0,1/27/2021
Burleigh,146,19,0,1/27/2021
Cass,230,4,0,1/27/2021
Cavalier,2,1,1,1/27/2021
Dickey,6,1,0,1/27/2021
Divide,0,0,0,1/27/2021
Dunn,4,0,0,1/27/2021
Eddy,16,1,0,1/27/2021
Emmons,1,0,1,1/27/2021
Foster,4,0,0,1/27/2021
Golden Valley,2,0,0,1/27/2021
Grand Forks,103,6,0,1/27/2021
Grant,3,1,0,1/27/2021
Griggs,0,0,0,1/27/2021
Hettinger,8,0,0,1/27/2021
Kidder,4,0,0,1/27/2021
LaMoure,2,1,0,1/27/2021
Logan,0,0,0,1/27/2021
McHenry,2,1,0,1/27/2021
McIntosh,1,0,0,1/27/2021
McKenzie,28,0,0,1/27/2021
McLean,15,7,0,1/27/2021
Mercer,8,1,0,1/27/2021
Morton,45,6,0,1/27/2021
Mountrail,5,1,0,1/27/2021
Nelson,6,0,0,1/27/2021
Oliver,1,0,0,1/27/2021
Pembina,6,1,0,1/27/2021
Pierce,2,1,0,1/27/2021
Ramsey,20,1,0,1/27/2021
Ransom,8,0,1,1/27/2021
Renville,6,1,0,1/27/2021
Richland,35,9,0,1/27/2021
Rolette,40,1,0,1/27/2021
Sargent,3,0,0,1/27/2021
Sheridan,0,0,0,1/27/2021
Sioux,8,1,0,1/27/2021
Slope,0,0,0,1/27/2021
Stark,32,5,0,1/27/2021
Steele,0,0,0,1/27/2021
Stutsman,25,1,1,1/27/2021
Towner,4,0,0,1/27/2021
Traill,15,2,0,1/27/2021
Unknown,0,0,0,1/27/2021
Walsh,12,2,0,1/27/2021
Ward,124,12,0,1/27/2021
Wells,0,1,0,1/27/2021
Williams,108,10,1,1/27/2021
Adams,12,2,0,1/28/2021
Barnes,4,0,0,1/28/2021
Benson,5,0,0,1/28/2021
Billings,0,0,0,1/28/2021
Bottineau,14,1,0,1/28/2021
Bowman,13,3,0,1/28/2021
Burke,4,0,0,1/28/2021
Burleigh,146,17,0,1/28/2021
Cass,238,23,1,1/28/2021
Cavalier,2,0,0,1/28/2021
Dickey,7,0,0,1/28/2021
Divide,0,0,0,1/28/2021
Dunn,3,1,0,1/28/2021
Eddy,19,0,0,1/28/2021
Emmons,1,0,0,1/28/2021
Foster,4,0,0,1/28/2021
Golden Valley,2,0,0,1/28/2021
Grand Forks,103,11,0,1/28/2021
Grant,2,1,0,1/28/2021
Griggs,0,0,0,1/28/2021
Hettinger,7,1,0,1/28/2021
Kidder,4,0,0,1/28/2021
LaMoure,2,0,0,1/28/2021
Logan,0,0,0,1/28/2021
McHenry,5,0,0,1/28/2021
McIntosh,1,0,0,1/28/2021
McKenzie,27,5,0,1/28/2021
McLean,11,6,0,1/28/2021
Mercer,7,3,0,1/28/2021
Morton,44,4,0,1/28/2021
Mountrail,9,0,0,1/28/2021
Nelson,7,0,0,1/28/2021
Oliver,1,0,0,1/28/2021
Pembina,7,0,0,1/28/2021
Pierce,3,0,0,1/28/2021
Ramsey,22,3,0,1/28/2021
Ransom,7,1,0,1/28/2021
Renville,8,0,0,1/28/2021
Richland,40,6,0,1/28/2021
Rolette,41,3,0,1/28/2021
Sargent,3,0,0,1/28/2021
Sheridan,1,0,0,1/28/2021
Sioux,9,1,0,1/28/2021
Slope,0,0,0,1/28/2021
Stark,37,2,0,1/28/2021
Steele,0,0,0,1/28/2021
Stutsman,24,1,0,1/28/2021
Towner,4,0,0,1/28/2021
Traill,15,1,0,1/28/2021
Unknown,0,0,0,1/28/2021
Walsh,11,3,0,1/28/2021
Ward,135,9,0,1/28/2021
Wells,0,0,0,1/28/2021
Williams,100,13,0,1/28/2021
Adams,13,0,0,1/29/2021
Barnes,4,0,0,1/29/2021
Benson,4,2,0,1/29/2021
Billings,0,0,0,1/29/2021
Bottineau,15,1,0,1/29/2021
Bowman,10,3,0,1/29/2021
Burke,5,0,0,1/29/2021
Burleigh,142,21,0,1/29/2021
Cass,234,19,0,1/29/2021
Cavalier,4,0,0,1/29/2021
Dickey,7,0,0,1/29/2021
Divide,0,0,0,1/29/2021
Dunn,3,0,0,1/29/2021
Eddy,21,3,0,1/29/2021
Emmons,1,0,0,1/29/2021
Foster,3,1,0,1/29/2021
Golden Valley,0,2,0,1/29/2021
Grand Forks,100,15,0,1/29/2021
Grant,2,0,0,1/29/2021
Griggs,0,0,0,1/29/2021
Hettinger,7,0,0,1/29/2021
Kidder,4,0,0,1/29/2021
LaMoure,2,0,0,1/29/2021
Logan,0,0,0,1/29/2021
McHenry,4,2,0,1/29/2021
McIntosh,0,1,0,1/29/2021
McKenzie,25,4,0,1/29/2021
McLean,11,0,0,1/29/2021
Mercer,6,1,0,1/29/2021
Morton,41,6,0,1/29/2021
Mountrail,8,1,0,1/29/2021
Nelson,6,1,0,1/29/2021
Oliver,1,0,0,1/29/2021
Pembina,5,2,0,1/29/2021
Pierce,3,0,0,1/29/2021
Ramsey,22,3,0,1/29/2021
Ransom,7,0,0,1/29/2021
Renville,5,3,0,1/29/2021
Richland,37,5,0,1/29/2021
Rolette,38,3,0,1/29/2021
Sargent,3,0,0,1/29/2021
Sheridan,1,0,0,1/29/2021
Sioux,7,2,0,1/29/2021
Slope,0,0,0,1/29/2021
Stark,34,7,0,1/29/2021
Steele,0,0,0,1/29/2021
Stutsman,23,4,0,1/29/2021
Towner,3,1,0,1/29/2021
Traill,16,1,0,1/29/2021
Unknown,0,0,0,1/29/2021
Walsh,12,1,0,1/29/2021
Ward,129,17,0,1/29/2021
Wells,0,0,0,1/29/2021
Williams,102,12,0,1/29/2021
Adams,7,6,0,1/30/2021
Barnes,4,0,0,1/30/2021
Benson,4,0,0,1/30/2021
Billings,0,0,0,1/30/2021
Bottineau,13,3,0,1/30/2021
Bowman,11,0,0,1/30/2021
Burke,5,1,0,1/30/2021
Burleigh,138,14,0,1/30/2021
Cass,224,24,1,1/30/2021
Cavalier,4,0,0,1/30/2021
Dickey,7,0,0,1/30/2021
Divide,0,0,0,1/30/2021
Dunn,2,1,0,1/30/2021
Eddy,18,3,0,1/30/2021
Emmons,1,0,0,1/30/2021
Foster,3,0,0,1/30/2021
Golden Valley,0,0,0,1/30/2021
Grand Forks,100,8,0,1/30/2021
Grant,1,1,0,1/30/2021
Griggs,0,0,0,1/30/2021
Hettinger,9,0,0,1/30/2021
Kidder,4,0,0,1/30/2021
LaMoure,1,1,0,1/30/2021
Logan,0,0,0,1/30/2021
McHenry,4,0,0,1/30/2021
McIntosh,0,0,0,1/30/2021
McKenzie,25,2,0,1/30/2021
McLean,9,2,0,1/30/2021
Mercer,5,1,0,1/30/2021
Morton,37,5,1,1/30/2021
Mountrail,10,1,0,1/30/2021
Nelson,6,0,0,1/30/2021
Oliver,1,0,0,1/30/2021
Pembina,3,2,0,1/30/2021
Pierce,4,0,0,1/30/2021
Ramsey,21,2,0,1/30/2021
Ransom,7,1,0,1/30/2021
Renville,5,0,0,1/30/2021
Richland,32,6,0,1/30/2021
Rolette,33,5,0,1/30/2021
Sargent,3,1,0,1/30/2021
Sheridan,1,0,0,1/30/2021
Sioux,6,1,0,1/30/2021
Slope,0,0,0,1/30/2021
Stark,32,2,0,1/30/2021
Steele,0,0,0,1/30/2021
Stutsman,23,0,1,1/30/2021
Towner,4,0,0,1/30/2021
Traill,11,5,0,1/30/2021
Unknown,0,0,0,1/30/2021
Walsh,8,4,0,1/30/2021
Ward,117,21,0,1/30/2021
Wells,0,0,0,1/30/2021
Williams,89,18,0,1/30/2021
Adams,6,1,0,1/31/2021
Barnes,4,0,0,1/31/2021
Benson,4,0,0,1/31/2021
Billings,0,0,0,1/31/2021
Bottineau,9,4,0,1/31/2021
Bowman,11,1,0,1/31/2021
Burke,5,0,0,1/31/2021
Burleigh,129,13,0,1/31/2021
Cass,196,39,0,1/31/2021
Cavalier,4,0,0,1/31/2021
Dickey,7,0,0,1/31/2021
Divide,0,0,0,1/31/2021
Dunn,2,0,0,1/31/2021
Eddy,17,1,0,1/31/2021
Emmons,1,0,0,1/31/2021
Foster,3,0,0,1/31/2021
Golden Valley,0,0,0,1/31/2021
Grand Forks,84,16,1,1/31/2021
Grant,1,0,0,1/31/2021
Griggs,0,0,0,1/31/2021
Hettinger,8,1,0,1/31/2021
Kidder,4,0,0,1/31/2021
LaMoure,1,0,0,1/31/2021
Logan,0,0,0,1/31/2021
McHenry,4,1,0,1/31/2021
McIntosh,0,0,0,1/31/2021
McKenzie,20,5,0,1/31/2021
McLean,9,0,0,1/31/2021
Mercer,5,0,0,1/31/2021
Morton,40,4,0,1/31/2021
Mountrail,10,0,0,1/31/2021
Nelson,6,0,0,1/31/2021
Oliver,1,0,0,1/31/2021
Pembina,3,0,0,1/31/2021
Pierce,4,0,0,1/31/2021
Ramsey,21,0,0,1/31/2021
Ransom,6,2,0,1/31/2021
Renville,5,0,0,1/31/2021
Richland,30,3,0,1/31/2021
Rolette,32,4,0,1/31/2021
Sargent,3,0,0,1/31/2021
Sheridan,1,0,0,1/31/2021
Sioux,5,1,0,1/31/2021
Slope,0,0,0,1/31/2021
Stark,34,0,0,1/31/2021
Steele,0,0,0,1/31/2021
Stutsman,23,1,0,1/31/2021
Towner,3,1,0,1/31/2021
Traill,10,1,0,1/31/2021
Unknown,0,0,0,1/31/2021
Walsh,9,1,0,1/31/2021
Ward,115,9,0,1/31/2021
Wells,0,0,0,1/31/2021
Williams,82,8,0,1/31/2021
Adams,3,3,0,2/1/2021
Barnes,3,1,0,2/1/2021
Benson,4,0,0,2/1/2021
Billings,0,0,0,2/1/2021
Bottineau,8,2,0,2/1/2021
Bowman,14,1,0,2/1/2021
Burke,4,2,0,2/1/2021
Burleigh,143,15,0,2/1/2021
Cass,195,22,0,2/1/2021
Cavalier,4,0,0,2/1/2021
Dickey,5,2,0,2/1/2021
Divide,0,0,0,2/1/2021
Dunn,2,0,0,2/1/2021
Eddy,19,1,0,2/1/2021
Emmons,1,0,0,2/1/2021
Foster,3,1,0,2/1/2021
Golden Valley,0,0,0,2/1/2021
Grand Forks,84,11,0,2/1/2021
Grant,1,0,0,2/1/2021
Griggs,0,0,0,2/1/2021
Hettinger,6,2,0,2/1/2021
Kidder,4,0,0,2/1/2021
LaMoure,1,0,0,2/1/2021
Logan,0,0,0,2/1/2021
McHenry,4,1,0,2/1/2021
McIntosh,0,0,0,2/1/2021
McKenzie,16,4,0,2/1/2021
McLean,9,1,0,2/1/2021
Mercer,4,1,0,2/1/2021
Morton,38,4,0,2/1/2021
Mountrail,11,2,0,2/1/2021
Nelson,5,0,1,2/1/2021
Oliver,1,0,0,2/1/2021
Pembina,4,0,0,2/1/2021
Pierce,4,0,0,2/1/2021
Ramsey,20,2,0,2/1/2021
Ransom,7,1,0,2/1/2021
Renville,4,1,0,2/1/2021
Richland,34,4,0,2/1/2021
Rolette,31,5,0,2/1/2021
Sargent,4,1,0,2/1/2021
Sheridan,1,0,0,2/1/2021
Sioux,5,2,0,2/1/2021
Slope,0,0,0,2/1/2021
Stark,33,6,0,2/1/2021
Steele,0,0,0,2/1/2021
Stutsman,24,4,0,2/1/2021
Towner,2,1,0,2/1/2021
Traill,11,1,0,2/1/2021
Unknown,0,0,0,2/1/2021
Walsh,11,0,0,2/1/2021
Ward,105,21,0,2/1/2021
Wells,0,0,0,2/1/2021
Williams,77,14,0,2/1/2021
Adams,5,1,0,2/2/2021
Barnes,4,0,0,2/2/2021
Benson,4,0,0,2/2/2021
Billings,0,0,0,2/2/2021
Bottineau,9,2,0,2/2/2021
Bowman,17,0,0,2/2/2021
Burke,4,1,0,2/2/2021
Burleigh,152,11,0,2/2/2021
Cass,192,22,0,2/2/2021
Cavalier,4,0,0,2/2/2021
Dickey,6,1,0,2/2/2021
Divide,1,0,0,2/2/2021
Dunn,3,0,0,2/2/2021
Eddy,19,3,0,2/2/2021
Emmons,1,0,0,2/2/2021
Foster,4,0,0,2/2/2021
Golden Valley,0,0,0,2/2/2021
Grand Forks,83,10,0,2/2/2021
Grant,2,0,0,2/2/2021
Griggs,0,0,0,2/2/2021
Hettinger,6,1,0,2/2/2021
Kidder,3,1,0,2/2/2021
LaMoure,1,0,0,2/2/2021
Logan,0,0,0,2/2/2021
McHenry,7,0,0,2/2/2021
McIntosh,0,0,0,2/2/2021
McKenzie,18,1,0,2/2/2021
McLean,15,0,0,2/2/2021
Mercer,6,0,0,2/2/2021
Morton,44,4,0,2/2/2021
Mountrail,9,3,0,2/2/2021
Nelson,4,1,0,2/2/2021
Oliver,1,0,0,2/2/2021
Pembina,4,1,0,2/2/2021
Pierce,4,0,0,2/2/2021
Ramsey,22,0,0,2/2/2021
Ransom,7,0,0,2/2/2021
Renville,4,0,0,2/2/2021
Richland,29,6,0,2/2/2021
Rolette,33,3,0,2/2/2021
Sargent,4,0,0,2/2/2021
Sheridan,1,0,0,2/2/2021
Sioux,5,0,0,2/2/2021
Slope,0,0,0,2/2/2021
Stark,37,3,0,2/2/2021
Steele,0,0,0,2/2/2021
Stutsman,25,3,0,2/2/2021
Towner,2,0,0,2/2/2021
Traill,11,2,0,2/2/2021
Unknown,0,0,0,2/2/2021
Walsh,11,1,0,2/2/2021
Ward,106,13,0,2/2/2021
Wells,0,0,0,2/2/2021
Williams,75,9,0,2/2/2021
Adams,5,0,0,2/3/2021
Barnes,3,2,0,2/3/2021
Benson,5,0,0,2/3/2021
Billings,0,0,0,2/3/2021
Bottineau,9,0,0,2/3/2021
Bowman,12,5,0,2/3/2021
Burke,4,1,0,2/3/2021
Burleigh,153,17,0,2/3/2021
Cass,189,18,2,2/3/2021
Cavalier,4,0,0,2/3/2021
Dickey,6,0,0,2/3/2021
Divide,0,1,0,2/3/2021
Dunn,4,0,0,2/3/2021
Eddy,17,2,0,2/3/2021
Emmons,1,0,0,2/3/2021
Foster,5,0,0,2/3/2021
Golden Valley,0,0,0,2/3/2021
Grand Forks,89,10,0,2/3/2021
Grant,2,0,0,2/3/2021
Griggs,0,0,0,2/3/2021
Hettinger,3,3,0,2/3/2021
Kidder,2,0,1,2/3/2021
LaMoure,1,0,0,2/3/2021
Logan,0,1,0,2/3/2021
McHenry,6,2,0,2/3/2021
McIntosh,0,0,0,2/3/2021
McKenzie,14,5,0,2/3/2021
McLean,19,0,0,2/3/2021
Mercer,7,2,0,2/3/2021
Morton,51,2,0,2/3/2021
Mountrail,14,2,0,2/3/2021
